,product_cd,category_major_cd,category_major_name,category_medium_cd,category_medium_name,category_small_cd,category_small_name,unit_price,unit_cost
358,P050301030,05,和日配,0503,生麺,050301,生うどん,198.0,149.0
359,P050301031,05,和日配,0503,生麺,050301,生うどん,208.0,156.0
360,P050301032,05,和日配,0503,生麺,050301,生うどん,228.0,171.0
361,P050301033,05,和日配,0503,生麺,050301,生うどん,238.0,179.0
362,P050301034,05,和日配,0503,生麺,050301,生うどん,248.0,186.0
363,P050301035,05,和日配,0503,生麺,050301,生うどん,248.0,186.0
364,P050301036,05,和日配,0503,生麺,050301,生うどん,258.0,194.0
365,P050301037,05,和日配,0503,生麺,050301,生うどん,278.0,209.0
366,P050301038,05,和日配,0503,生麺,050301,生うどん,278.0,209.0
367,P050302001,05,和日配,0503,生麺,050302,生そば,80.0,60.0
368,P050302002,05,和日配,0503,生麺,050302,生そば,95.0,71.0
369,P050302003,05,和日配,0503,生麺,050302,生そば,158.0,119.0
370,P050302004,05,和日配,0503,生麺,050302,生そば,250.0,188.0
371,P050302005,05,和日配,0503,生麺,050302,生そば,298.0,224.0
372,P050302006,05,和日配,0503,生麺,050302,生そば,298.0,224.0
373,P050303001,05,和日配,0503,生麺,050303,生ラーメン,75.0,56.0
374,P050303002,05,和日配,0503,生麺,050303,生ラーメン,105.0,79.0
375,P050303003,05,和日配,0503,生麺,050303,生ラーメン,128.0,96.0
376,P050303004,05,和日配,0503,生麺,050303,生ラーメン,128.0,96.0
377,P050303005,05,和日配,0503,生麺,050303,生ラーメン,130.0,98.0
378,P050303006,05,和日配,0503,生麺,050303,生ラーメン,138.0,104.0
379,P050303007,05,和日配,0503,生麺,050303,生ラーメン,138.0,104.0
380,P050303008,05,和日配,0503,生麺,050303,生ラーメン,138.0,104.0
381,P050303009,05,和日配,0503,生麺,050303,生ラーメン,138.0,104.0
382,P050303010,05,和日配,0503,生麺,050303,生ラーメン,158.0,119.0
383,P050303011,05,和日配,0503,生麺,050303,生ラーメン,198.0,149.0
384,P050303012,05,和日配,0503,生麺,050303,生ラーメン,208.0,156.0
385,P050303013,05,和日配,0503,生麺,050303,生ラーメン,208.0,156.0
386,P050303014,05,和日配,0503,生麺,050303,生ラーメン,218.0,164.0
387,P050303015,05,和日配,0503,生麺,050303,生ラーメン,218.0,164.0
388,P050303016,05,和日配,0503,生麺,050303,生ラーメン,228.0,171.0
389,P050303017,05,和日配,0503,生麺,050303,生ラーメン,235.0,176.0
390,P050303018,05,和日配,0503,生麺,050303,生ラーメン,238.0,179.0
391,P050303019,05,和日配,0503,生麺,050303,生ラーメン,248.0,186.0
392,P050303020,05,和日配,0503,生麺,050303,生ラーメン,248.0,186.0
393,P050303021,05,和日配,0503,生麺,050303,生ラーメン,248.0,186.0
394,P050303022,05,和日配,0503,生麺,050303,生ラーメン,248.0,186.0
395,P050303023,05,和日配,0503,生麺,050303,生ラーメン,248.0,186.0
396,P050303024,05,和日配,0503,生麺,050303,生ラーメン,278.0,209.0
397,P050303025,05,和日配,0503,生麺,050303,生ラーメン,278.0,209.0
398,P050303026,05,和日配,0503,生麺,050303,生ラーメン,288.0,216.0
399,P050303027,05,和日配,0503,生麺,050303,生ラーメン,288.0,216.0
400,P050303028,05,和日配,0503,生麺,050303,生ラーメン,388.0,291.0
401,P050303029,05,和日配,0503,生麺,050303,生ラーメン,288.0,216.0
402,P050304001,05,和日配,0503,生麺,050304,生パスタ,118.0,89.0
403,P050304002,05,和日配,0503,生麺,050304,生パスタ,138.0,104.0
404,P050304003,05,和日配,0503,生麺,050304,生パスタ,155.0,116.0
405,P050304004,05,和日配,0503,生麺,050304,生パスタ,168.0,126.0
406,P050304005,05,和日配,0503,生麺,050304,生パスタ,195.0,146.0
407,P050304006,05,和日配,0503,生麺,050304,生パスタ,238.0,179.0
408,P050304007,05,和日配,0503,生麺,050304,生パスタ,238.0,179.0
409,P050305001,05,和日配,0503,生麺,050305,その他,58.0,44.0
410,P050305002,05,和日配,0503,生麺,050305,その他,65.0,49.0
411,P050305003,05,和日配,0503,生麺,050305,その他,75.0,56.0
412,P050305004,05,和日配,0503,生麺,050305,その他,75.0,56.0
413,P050305005,05,和日配,0503,生麺,050305,その他,85.0,64.0
414,P050305006,05,和日配,0503,生麺,050305,その他,100.0,75.0
415,P050305007,05,和日配,0503,生麺,050305,その他,108.0,81.0
416,P050305008,05,和日配,0503,生麺,050305,その他,118.0,89.0
417,P050305009,05,和日配,0503,生麺,050305,その他,118.0,89.0
418,P050305010,05,和日配,0503,生麺,050305,その他,138.0,104.0
419,P050401001,05,和日配,0504,練物,050401,赤板,60.0,45.0
420,P050401002,05,和日配,0504,練物,050401,赤板,198.0,149.0
421,P050401003,05,和日配,0504,練物,050401,赤板,248.0,186.0
422,P050401004,05,和日配,0504,練物,050401,赤板,288.0,216.0
423,P050401005,05,和日配,0504,練物,050401,赤板,288.0,216.0
424,P050401006,05,和日配,0504,練物,050401,赤板,498.0,374.0
425,P050402001,05,和日配,0504,練物,050402,野焼,288.0,216.0
426,P050402002,05,和日配,0504,練物,050402,野焼,358.0,269.0
427,P050402003,05,和日配,0504,練物,050402,野焼,480.0,360.0
428,P050402004,05,和日配,0504,練物,050402,野焼,680.0,510.0
429,P050403001,05,和日配,0504,練物,050403,竹輪,128.0,96.0
430,P050403002,05,和日配,0504,練物,050403,竹輪,128.0,96.0
431,P050403003,05,和日配,0504,練物,050403,竹輪,128.0,96.0
432,P050403004,05,和日配,0504,練物,050403,竹輪,128.0,96.0
433,P050403005,05,和日配,0504,練物,050403,竹輪,180.0,135.0
434,P050403006,05,和日配,0504,練物,050403,竹輪,188.0,141.0
435,P050403007,05,和日配,0504,練物,050403,竹輪,188.0,141.0
436,P050403008,05,和日配,0504,練物,050403,竹輪,188.0,141.0
437,P050403009,05,和日配,0504,練物,050403,竹輪,188.0,141.0
438,P050403010,05,和日配,0504,練物,050403,竹輪,198.0,149.0
439,P050403011,05,和日配,0504,練物,050403,竹輪,198.0,149.0
440,P050403012,05,和日配,0504,練物,050403,竹輪,235.0,176.0
441,P050403013,05,和日配,0504,練物,050403,竹輪,238.0,179.0
442,P050403014,05,和日配,0504,練物,050403,竹輪,248.0,186.0
443,P050403015,05,和日配,0504,練物,050403,竹輪,248.0,186.0
444,P050404001,05,和日配,0504,練物,050404,揚げ物,98.0,74.0
445,P050404002,05,和日配,0504,練物,050404,揚げ物,100.0,75.0
446,P050404003,05,和日配,0504,練物,050404,揚げ物,100.0,75.0
447,P050404004,05,和日配,0504,練物,050404,揚げ物,100.0,75.0
448,P050404005,05,和日配,0504,練物,050404,揚げ物,108.0,81.0
449,P050404006,05,和日配,0504,練物,050404,揚げ物,128.0,96.0
450,P050404007,05,和日配,0504,練物,050404,揚げ物,128.0,96.0
451,P050404008,05,和日配,0504,練物,050404,揚げ物,128.0,96.0
452,P050404009,05,和日配,0504,練物,050404,揚げ物,138.0,104.0
453,P050404010,05,和日配,0504,練物,050404,揚げ物,138.0,104.0
454,P050404011,05,和日配,0504,練物,050404,揚げ物,148.0,111.0
455,P050404012,05,和日配,0504,練物,050404,揚げ物,148.0,111.0
456,P050404013,05,和日配,0504,練物,050404,揚げ物,148.0,111.0
457,P050404014,05,和日配,0504,練物,050404,揚げ物,148.0,111.0
458,P050404015,05,和日配,0504,練物,050404,揚げ物,168.0,126.0
459,P050404016,05,和日配,0504,練物,050404,揚げ物,168.0,126.0
460,P050404017,05,和日配,0504,練物,050404,揚げ物,168.0,126.0
461,P050404018,05,和日配,0504,練物,050404,揚げ物,168.0,126.0
462,P050404019,05,和日配,0504,練物,050404,揚げ物,178.0,134.0
463,P050404020,05,和日配,0504,練物,050404,揚げ物,178.0,134.0
464,P050404021,05,和日配,0504,練物,050404,揚げ物,178.0,134.0
465,P050404022,05,和日配,0504,練物,050404,揚げ物,178.0,134.0
466,P050404023,05,和日配,0504,練物,050404,揚げ物,178.0,134.0
467,P050404024,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
468,P050404025,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
469,P050404026,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
470,P050404027,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
471,P050404028,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
472,P050404029,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
473,P050404030,05,和日配,0504,練物,050404,揚げ物,188.0,141.0
474,P050404031,05,和日配,0504,練物,050404,揚げ物,198.0,149.0
475,P050404032,05,和日配,0504,練物,050404,揚げ物,198.0,149.0
476,P050404033,05,和日配,0504,練物,050404,揚げ物,198.0,149.0
477,P050404034,05,和日配,0504,練物,050404,揚げ物,198.0,149.0
478,P050404035,05,和日配,0504,練物,050404,揚げ物,198.0,149.0
479,P050404036,05,和日配,0504,練物,050404,揚げ物,218.0,164.0
480,P050404037,05,和日配,0504,練物,050404,揚げ物,228.0,171.0
481,P050404038,05,和日配,0504,練物,050404,揚げ物,248.0,186.0
482,P050404039,05,和日配,0504,練物,050404,揚げ物,248.0,186.0
483,P050404040,05,和日配,0504,練物,050404,揚げ物,248.0,186.0
484,P050404041,05,和日配,0504,練物,050404,揚げ物,268.0,201.0
485,P050404042,05,和日配,0504,練物,050404,揚げ物,288.0,216.0
486,P050404043,05,和日配,0504,練物,050404,揚げ物,288.0,216.0
487,P050404044,05,和日配,0504,練物,050404,揚げ物,368.0,276.0
488,P050405001,05,和日配,0504,練物,050405,はんぺん,148.0,111.0
489,P050405002,05,和日配,0504,練物,050405,はんぺん,158.0,119.0
490,P050405003,05,和日配,0504,練物,050405,はんぺん,168.0,126.0
491,P050405004,05,和日配,0504,練物,050405,はんぺん,168.0,126.0
492,P050405005,05,和日配,0504,練物,050405,はんぺん,188.0,141.0
493,P050405006,05,和日配,0504,練物,050405,はんぺん,208.0,156.0
494,P050405007,05,和日配,0504,練物,050405,はんぺん,278.0,209.0
495,P050405008,05,和日配,0504,練物,050405,はんぺん,335.0,251.0
496,P050405009,05,和日配,0504,練物,050405,はんぺん,,
497,P050406001,05,和日配,0504,練物,050406,その他蒲鉾,98.0,74.0
498,P050406002,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
499,P050406003,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
500,P050406004,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
501,P050406005,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
502,P050406006,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
503,P050406007,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
504,P050406008,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
505,P050406009,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
506,P050406010,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
507,P050406011,05,和日配,0504,練物,050406,その他蒲鉾,128.0,96.0
508,P050406012,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
509,P050406013,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
510,P050406014,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
511,P050406015,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
512,P050406016,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
513,P050406017,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
514,P050406018,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
515,P050406019,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
516,P050406020,05,和日配,0504,練物,050406,その他蒲鉾,148.0,111.0
517,P050406021,05,和日配,0504,練物,050406,その他蒲鉾,158.0,119.0
518,P050406022,05,和日配,0504,練物,050406,その他蒲鉾,168.0,126.0
519,P050406023,05,和日配,0504,練物,050406,その他蒲鉾,178.0,134.0
520,P050406024,05,和日配,0504,練物,050406,その他蒲鉾,178.0,134.0
521,P050406025,05,和日配,0504,練物,050406,その他蒲鉾,188.0,141.0
522,P050406026,05,和日配,0504,練物,050406,その他蒲鉾,188.0,141.0
523,P050406027,05,和日配,0504,練物,050406,その他蒲鉾,188.0,141.0
524,P050406028,05,和日配,0504,練物,050406,その他蒲鉾,188.0,141.0
525,P050406029,05,和日配,0504,練物,050406,その他蒲鉾,198.0,149.0
526,P050406030,05,和日配,0504,練物,050406,その他蒲鉾,198.0,149.0
527,P050406031,05,和日配,0504,練物,050406,その他蒲鉾,198.0,149.0
528,P050406032,05,和日配,0504,練物,050406,その他蒲鉾,198.0,149.0
529,P050406033,05,和日配,0504,練物,050406,その他蒲鉾,208.0,156.0
530,P050406034,05,和日配,0504,練物,050406,その他蒲鉾,208.0,156.0
531,P050406035,05,和日配,0504,練物,050406,その他蒲鉾,220.0,165.0
532,P050406036,05,和日配,0504,練物,050406,その他蒲鉾,228.0,171.0
533,P050406037,05,和日配,0504,練物,050406,その他蒲鉾,228.0,171.0
534,P050406038,05,和日配,0504,練物,050406,その他蒲鉾,228.0,171.0
535,P050406039,05,和日配,0504,練物,050406,その他蒲鉾,238.0,179.0
536,P050406040,05,和日配,0504,練物,050406,その他蒲鉾,238.0,179.0
537,P050406041,05,和日配,0504,練物,050406,その他蒲鉾,245.0,184.0
538,P050406042,05,和日配,0504,練物,050406,その他蒲鉾,248.0,186.0
539,P050406043,05,和日配,0504,練物,050406,その他蒲鉾,258.0,194.0
540,P050406044,05,和日配,0504,練物,050406,その他蒲鉾,268.0,201.0
541,P050406045,05,和日配,0504,練物,050406,その他蒲鉾,278.0,209.0
542,P050406046,05,和日配,0504,練物,050406,その他蒲鉾,288.0,216.0
543,P050406047,05,和日配,0504,練物,050406,その他蒲鉾,288.0,216.0
544,P050406048,05,和日配,0504,練物,050406,その他蒲鉾,288.0,216.0
545,P050406049,05,和日配,0504,練物,050406,その他蒲鉾,288.0,216.0
546,P050406050,05,和日配,0504,練物,050406,その他蒲鉾,288.0,216.0
547,P050406051,05,和日配,0504,練物,050406,その他蒲鉾,378.0,284.0
548,P050406052,05,和日配,0504,練物,050406,その他蒲鉾,378.0,284.0
549,P050406053,05,和日配,0504,練物,050406,その他蒲鉾,378.0,284.0
550,P050406054,05,和日配,0504,練物,050406,その他蒲鉾,398.0,299.0
551,P050406055,05,和日配,0504,練物,050406,その他蒲鉾,398.0,299.0
552,P050406056,05,和日配,0504,練物,050406,その他蒲鉾,478.0,359.0
553,P050406057,05,和日配,0504,練物,050406,その他蒲鉾,498.0,374.0
554,P050406058,05,和日配,0504,練物,050406,その他蒲鉾,498.0,374.0
555,P050406059,05,和日配,0504,練物,050406,その他蒲鉾,498.0,374.0
556,P050406060,05,和日配,0504,練物,050406,その他蒲鉾,548.0,411.0
557,P050406061,05,和日配,0504,練物,050406,その他蒲鉾,598.0,449.0
558,P050406062,05,和日配,0504,練物,050406,その他蒲鉾,598.0,449.0
559,P050406063,05,和日配,0504,練物,050406,その他蒲鉾,598.0,449.0
560,P050406064,05,和日配,0504,練物,050406,その他蒲鉾,598.0,449.0
561,P050406065,05,和日配,0504,練物,050406,その他蒲鉾,598.0,449.0
562,P050406066,05,和日配,0504,練物,050406,その他蒲鉾,1080.0,810.0
563,P050406067,05,和日配,0504,練物,050406,その他蒲鉾,1080.0,810.0
564,P050406068,05,和日配,0504,練物,050406,その他蒲鉾,1080.0,810.0
565,P050406069,05,和日配,0504,練物,050406,その他蒲鉾,1080.0,810.0
566,P050407001,05,和日配,0504,練物,050407,調理練り製品,138.0,104.0
567,P050407002,05,和日配,0504,練物,050407,調理練り製品,138.0,104.0
568,P050407003,05,和日配,0504,練物,050407,調理練り製品,148.0,111.0
569,P050407004,05,和日配,0504,練物,050407,調理練り製品,148.0,111.0
570,P050407005,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
571,P050407006,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
572,P050407007,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
573,P050407008,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
574,P050407009,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
575,P050407010,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
576,P050407011,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
577,P050407012,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
578,P050407013,05,和日配,0504,練物,050407,調理練り製品,178.0,134.0
579,P050407014,05,和日配,0504,練物,050407,調理練り製品,198.0,149.0
580,P050407015,05,和日配,0504,練物,050407,調理練り製品,198.0,149.0
581,P050407016,05,和日配,0504,練物,050407,調理練り製品,198.0,149.0
582,P050407017,05,和日配,0504,練物,050407,調理練り製品,198.0,149.0
583,P050407018,05,和日配,0504,練物,050407,調理練り製品,228.0,171.0
584,P050407019,05,和日配,0504,練物,050407,調理練り製品,238.0,179.0
585,P050407020,05,和日配,0504,練物,050407,調理練り製品,258.0,194.0
586,P050407021,05,和日配,0504,練物,050407,調理練り製品,258.0,194.0
587,P050407022,05,和日配,0504,練物,050407,調理練り製品,278.0,209.0
588,P050407023,05,和日配,0504,練物,050407,調理練り製品,288.0,216.0
589,P050407024,05,和日配,0504,練物,050407,調理練り製品,338.0,254.0
590,P050407025,05,和日配,0504,練物,050407,調理練り製品,398.0,299.0
591,P050407026,05,和日配,0504,練物,050407,調理練り製品,398.0,299.0
592,P050407027,05,和日配,0504,練物,050407,調理練り製品,398.0,299.0
593,P050501001,05,和日配,0505,冷凍食品,050501,冷凍野菜,135.0,101.0
594,P050501002,05,和日配,0505,冷凍食品,050501,冷凍野菜,135.0,101.0
595,P050501003,05,和日配,0505,冷凍食品,050501,冷凍野菜,148.0,111.0
596,P050501004,05,和日配,0505,冷凍食品,050501,冷凍野菜,171.0,128.0
597,P050501005,05,和日配,0505,冷凍食品,050501,冷凍野菜,198.0,149.0
598,P050501006,05,和日配,0505,冷凍食品,050501,冷凍野菜,200.0,150.0
599,P050501007,05,和日配,0505,冷凍食品,050501,冷凍野菜,207.0,155.0
600,P050501008,05,和日配,0505,冷凍食品,050501,冷凍野菜,207.0,155.0
601,P050501009,05,和日配,0505,冷凍食品,050501,冷凍野菜,216.0,162.0
602,P050501010,05,和日配,0505,冷凍食品,050501,冷凍野菜,216.0,162.0
603,P050501011,05,和日配,0505,冷凍食品,050501,冷凍野菜,216.0,162.0
604,P050501012,05,和日配,0505,冷凍食品,050501,冷凍野菜,216.0,162.0
605,P050501013,05,和日配,0505,冷凍食品,050501,冷凍野菜,225.0,169.0
606,P050501014,05,和日配,0505,冷凍食品,050501,冷凍野菜,225.0,169.0
607,P050501015,05,和日配,0505,冷凍食品,050501,冷凍野菜,234.0,176.0
608,P050501016,05,和日配,0505,冷凍食品,050501,冷凍野菜,234.0,176.0
609,P050501017,05,和日配,0505,冷凍食品,050501,冷凍野菜,234.0,176.0
610,P050501018,05,和日配,0505,冷凍食品,050501,冷凍野菜,234.0,176.0
611,P050501019,05,和日配,0505,冷凍食品,050501,冷凍野菜,234.0,176.0
612,P050501020,05,和日配,0505,冷凍食品,050501,冷凍野菜,234.0,176.0
613,P050501021,05,和日配,0505,冷凍食品,050501,冷凍野菜,243.0,182.0
