product_cd	category_major_cd	category_major_name	category_medium_cd	category_medium_name	category_small_cd	category_small_name	unit_price	unit_cost
P050303007	05	和日配	0503	生麺	050303	生ラーメン	138.0	104.0
P050303008	05	和日配	0503	生麺	050303	生ラーメン	138.0	104.0
P050303009	05	和日配	0503	生麺	050303	生ラーメン	138.0	104.0
P050303010	05	和日配	0503	生麺	050303	生ラーメン	158.0	119.0
P050303011	05	和日配	0503	生麺	050303	生ラーメン	198.0	149.0
P050303012	05	和日配	0503	生麺	050303	生ラーメン	208.0	156.0
P050303013	05	和日配	0503	生麺	050303	生ラーメン	208.0	156.0
P050303014	05	和日配	0503	生麺	050303	生ラーメン	218.0	164.0
P050303015	05	和日配	0503	生麺	050303	生ラーメン	218.0	164.0
P050303016	05	和日配	0503	生麺	050303	生ラーメン	228.0	171.0
P050303017	05	和日配	0503	生麺	050303	生ラーメン	235.0	176.0
P050303018	05	和日配	0503	生麺	050303	生ラーメン	238.0	179.0
P050303019	05	和日配	0503	生麺	050303	生ラーメン	248.0	186.0
P050303020	05	和日配	0503	生麺	050303	生ラーメン	248.0	186.0
P050303021	05	和日配	0503	生麺	050303	生ラーメン	248.0	186.0
P050303022	05	和日配	0503	生麺	050303	生ラーメン	248.0	186.0
P050303023	05	和日配	0503	生麺	050303	生ラーメン	248.0	186.0
P050303024	05	和日配	0503	生麺	050303	生ラーメン	278.0	209.0
P050303025	05	和日配	0503	生麺	050303	生ラーメン	278.0	209.0
P050303026	05	和日配	0503	生麺	050303	生ラーメン	288.0	216.0
P050303027	05	和日配	0503	生麺	050303	生ラーメン	288.0	216.0
P050303028	05	和日配	0503	生麺	050303	生ラーメン	388.0	291.0
P050303029	05	和日配	0503	生麺	050303	生ラーメン	288.0	216.0
P050304001	05	和日配	0503	生麺	050304	生パスタ	118.0	89.0
P050304002	05	和日配	0503	生麺	050304	生パスタ	138.0	104.0
P050304003	05	和日配	0503	生麺	050304	生パスタ	155.0	116.0
P050304004	05	和日配	0503	生麺	050304	生パスタ	168.0	126.0
P050304005	05	和日配	0503	生麺	050304	生パスタ	195.0	146.0
P050304006	05	和日配	0503	生麺	050304	生パスタ	238.0	179.0
P050304007	05	和日配	0503	生麺	050304	生パスタ	238.0	179.0
P050305001	05	和日配	0503	生麺	050305	その他	58.0	44.0
P050305002	05	和日配	0503	生麺	050305	その他	65.0	49.0
P050305003	05	和日配	0503	生麺	050305	その他	75.0	56.0
P050305004	05	和日配	0503	生麺	050305	その他	75.0	56.0
P050305005	05	和日配	0503	生麺	050305	その他	85.0	64.0
P050305006	05	和日配	0503	生麺	050305	その他	100.0	75.0
P050305007	05	和日配	0503	生麺	050305	その他	108.0	81.0
P050305008	05	和日配	0503	生麺	050305	その他	118.0	89.0
P050305009	05	和日配	0503	生麺	050305	その他	118.0	89.0
P050305010	05	和日配	0503	生麺	050305	その他	138.0	104.0
P050401001	05	和日配	0504	練物	050401	赤板	60.0	45.0
P050401002	05	和日配	0504	練物	050401	赤板	198.0	149.0
P050401003	05	和日配	0504	練物	050401	赤板	248.0	186.0
P050401004	05	和日配	0504	練物	050401	赤板	288.0	216.0
P050401005	05	和日配	0504	練物	050401	赤板	288.0	216.0
P050401006	05	和日配	0504	練物	050401	赤板	498.0	374.0
P050402001	05	和日配	0504	練物	050402	野焼	288.0	216.0
P050402002	05	和日配	0504	練物	050402	野焼	358.0	269.0
P050402003	05	和日配	0504	練物	050402	野焼	480.0	360.0
P050402004	05	和日配	0504	練物	050402	野焼	680.0	510.0
P050403001	05	和日配	0504	練物	050403	竹輪	128.0	96.0
P050403002	05	和日配	0504	練物	050403	竹輪	128.0	96.0
P050403003	05	和日配	0504	練物	050403	竹輪	128.0	96.0
P050403004	05	和日配	0504	練物	050403	竹輪	128.0	96.0
P050403005	05	和日配	0504	練物	050403	竹輪	180.0	135.0
P050403006	05	和日配	0504	練物	050403	竹輪	188.0	141.0
P050403007	05	和日配	0504	練物	050403	竹輪	188.0	141.0
P050403008	05	和日配	0504	練物	050403	竹輪	188.0	141.0
P050403009	05	和日配	0504	練物	050403	竹輪	188.0	141.0
P050403010	05	和日配	0504	練物	050403	竹輪	198.0	149.0
P050403011	05	和日配	0504	練物	050403	竹輪	198.0	149.0
P050403012	05	和日配	0504	練物	050403	竹輪	235.0	176.0
P050403013	05	和日配	0504	練物	050403	竹輪	238.0	179.0
P050403014	05	和日配	0504	練物	050403	竹輪	248.0	186.0
P050403015	05	和日配	0504	練物	050403	竹輪	248.0	186.0
P050404001	05	和日配	0504	練物	050404	揚げ物	98.0	74.0
P050404002	05	和日配	0504	練物	050404	揚げ物	100.0	75.0
P050404003	05	和日配	0504	練物	050404	揚げ物	100.0	75.0
P050404004	05	和日配	0504	練物	050404	揚げ物	100.0	75.0
P050404005	05	和日配	0504	練物	050404	揚げ物	108.0	81.0
P050404006	05	和日配	0504	練物	050404	揚げ物	128.0	96.0
P050404007	05	和日配	0504	練物	050404	揚げ物	128.0	96.0
P050404008	05	和日配	0504	練物	050404	揚げ物	128.0	96.0
P050404009	05	和日配	0504	練物	050404	揚げ物	138.0	104.0
P050404010	05	和日配	0504	練物	050404	揚げ物	138.0	104.0
P050404011	05	和日配	0504	練物	050404	揚げ物	148.0	111.0
P050404012	05	和日配	0504	練物	050404	揚げ物	148.0	111.0
P050404013	05	和日配	0504	練物	050404	揚げ物	148.0	111.0
P050404014	05	和日配	0504	練物	050404	揚げ物	148.0	111.0
P050404015	05	和日配	0504	練物	050404	揚げ物	168.0	126.0
P050404016	05	和日配	0504	練物	050404	揚げ物	168.0	126.0
P050404017	05	和日配	0504	練物	050404	揚げ物	168.0	126.0
P050404018	05	和日配	0504	練物	050404	揚げ物	168.0	126.0
P050404019	05	和日配	0504	練物	050404	揚げ物	178.0	134.0
P050404020	05	和日配	0504	練物	050404	揚げ物	178.0	134.0
P050404021	05	和日配	0504	練物	050404	揚げ物	178.0	134.0
P050404022	05	和日配	0504	練物	050404	揚げ物	178.0	134.0
P050404023	05	和日配	0504	練物	050404	揚げ物	178.0	134.0
P050404024	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404025	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404026	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404027	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404028	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404029	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404030	05	和日配	0504	練物	050404	揚げ物	188.0	141.0
P050404031	05	和日配	0504	練物	050404	揚げ物	198.0	149.0
P050404032	05	和日配	0504	練物	050404	揚げ物	198.0	149.0
P050404033	05	和日配	0504	練物	050404	揚げ物	198.0	149.0
P050404034	05	和日配	0504	練物	050404	揚げ物	198.0	149.0
P050404035	05	和日配	0504	練物	050404	揚げ物	198.0	149.0
P050404036	05	和日配	0504	練物	050404	揚げ物	218.0	164.0
P050404037	05	和日配	0504	練物	050404	揚げ物	228.0	171.0
P050404038	05	和日配	0504	練物	050404	揚げ物	248.0	186.0
P050404039	05	和日配	0504	練物	050404	揚げ物	248.0	186.0
P050404040	05	和日配	0504	練物	050404	揚げ物	248.0	186.0
P050404041	05	和日配	0504	練物	050404	揚げ物	268.0	201.0
P050404042	05	和日配	0504	練物	050404	揚げ物	288.0	216.0
P050404043	05	和日配	0504	練物	050404	揚げ物	288.0	216.0
P050404044	05	和日配	0504	練物	050404	揚げ物	368.0	276.0
P050405001	05	和日配	0504	練物	050405	はんぺん	148.0	111.0
P050405002	05	和日配	0504	練物	050405	はんぺん	158.0	119.0
P050405003	05	和日配	0504	練物	050405	はんぺん	168.0	126.0
P050405004	05	和日配	0504	練物	050405	はんぺん	168.0	126.0
P050405005	05	和日配	0504	練物	050405	はんぺん	188.0	141.0
P050405006	05	和日配	0504	練物	050405	はんぺん	208.0	156.0
P050405007	05	和日配	0504	練物	050405	はんぺん	278.0	209.0
P050405008	05	和日配	0504	練物	050405	はんぺん	335.0	251.0
P050405009	05	和日配	0504	練物	050405	はんぺん		
P050406001	05	和日配	0504	練物	050406	その他蒲鉾	98.0	74.0
P050406002	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406003	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406004	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406005	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406006	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406007	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406008	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406009	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406010	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406011	05	和日配	0504	練物	050406	その他蒲鉾	128.0	96.0
P050406012	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406013	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406014	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406015	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406016	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406017	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406018	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406019	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406020	05	和日配	0504	練物	050406	その他蒲鉾	148.0	111.0
P050406021	05	和日配	0504	練物	050406	その他蒲鉾	158.0	119.0
P050406022	05	和日配	0504	練物	050406	その他蒲鉾	168.0	126.0
P050406023	05	和日配	0504	練物	050406	その他蒲鉾	178.0	134.0
P050406024	05	和日配	0504	練物	050406	その他蒲鉾	178.0	134.0
P050406025	05	和日配	0504	練物	050406	その他蒲鉾	188.0	141.0
P050406026	05	和日配	0504	練物	050406	その他蒲鉾	188.0	141.0
P050406027	05	和日配	0504	練物	050406	その他蒲鉾	188.0	141.0
P050406028	05	和日配	0504	練物	050406	その他蒲鉾	188.0	141.0
P050406029	05	和日配	0504	練物	050406	その他蒲鉾	198.0	149.0
P050406030	05	和日配	0504	練物	050406	その他蒲鉾	198.0	149.0
P050406031	05	和日配	0504	練物	050406	その他蒲鉾	198.0	149.0
P050406032	05	和日配	0504	練物	050406	その他蒲鉾	198.0	149.0
P050406033	05	和日配	0504	練物	050406	その他蒲鉾	208.0	156.0
P050406034	05	和日配	0504	練物	050406	その他蒲鉾	208.0	156.0
P050406035	05	和日配	0504	練物	050406	その他蒲鉾	220.0	165.0
P050406036	05	和日配	0504	練物	050406	その他蒲鉾	228.0	171.0
P050406037	05	和日配	0504	練物	050406	その他蒲鉾	228.0	171.0
P050406038	05	和日配	0504	練物	050406	その他蒲鉾	228.0	171.0
P050406039	05	和日配	0504	練物	050406	その他蒲鉾	238.0	179.0
P050406040	05	和日配	0504	練物	050406	その他蒲鉾	238.0	179.0
P050406041	05	和日配	0504	練物	050406	その他蒲鉾	245.0	184.0
P050406042	05	和日配	0504	練物	050406	その他蒲鉾	248.0	186.0
P050406043	05	和日配	0504	練物	050406	その他蒲鉾	258.0	194.0
P050406044	05	和日配	0504	練物	050406	その他蒲鉾	268.0	201.0
P050406045	05	和日配	0504	練物	050406	その他蒲鉾	278.0	209.0
P050406046	05	和日配	0504	練物	050406	その他蒲鉾	288.0	216.0
P050406047	05	和日配	0504	練物	050406	その他蒲鉾	288.0	216.0
P050406048	05	和日配	0504	練物	050406	その他蒲鉾	288.0	216.0
P050406049	05	和日配	0504	練物	050406	その他蒲鉾	288.0	216.0
P050406050	05	和日配	0504	練物	050406	その他蒲鉾	288.0	216.0
P050406051	05	和日配	0504	練物	050406	その他蒲鉾	378.0	284.0
P050406052	05	和日配	0504	練物	050406	その他蒲鉾	378.0	284.0
P050406053	05	和日配	0504	練物	050406	その他蒲鉾	378.0	284.0
P050406054	05	和日配	0504	練物	050406	その他蒲鉾	398.0	299.0
P050406055	05	和日配	0504	練物	050406	その他蒲鉾	398.0	299.0
P050406056	05	和日配	0504	練物	050406	その他蒲鉾	478.0	359.0
P050406057	05	和日配	0504	練物	050406	その他蒲鉾	498.0	374.0
P050406058	05	和日配	0504	練物	050406	その他蒲鉾	498.0	374.0
P050406059	05	和日配	0504	練物	050406	その他蒲鉾	498.0	374.0
P050406060	05	和日配	0504	練物	050406	その他蒲鉾	548.0	411.0
P050406061	05	和日配	0504	練物	050406	その他蒲鉾	598.0	449.0
P050406062	05	和日配	0504	練物	050406	その他蒲鉾	598.0	449.0
P050406063	05	和日配	0504	練物	050406	その他蒲鉾	598.0	449.0
P050406064	05	和日配	0504	練物	050406	その他蒲鉾	598.0	449.0
P050406065	05	和日配	0504	練物	050406	その他蒲鉾	598.0	449.0
P050406066	05	和日配	0504	練物	050406	その他蒲鉾	1080.0	810.0
P050406067	05	和日配	0504	練物	050406	その他蒲鉾	1080.0	810.0
P050406068	05	和日配	0504	練物	050406	その他蒲鉾	1080.0	810.0
P050406069	05	和日配	0504	練物	050406	その他蒲鉾	1080.0	810.0
P050407001	05	和日配	0504	練物	050407	調理練り製品	138.0	104.0
P050407002	05	和日配	0504	練物	050407	調理練り製品	138.0	104.0
P050407003	05	和日配	0504	練物	050407	調理練り製品	148.0	111.0
P050407004	05	和日配	0504	練物	050407	調理練り製品	148.0	111.0
P050407005	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407006	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407007	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407008	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407009	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407010	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407011	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407012	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407013	05	和日配	0504	練物	050407	調理練り製品	178.0	134.0
P050407014	05	和日配	0504	練物	050407	調理練り製品	198.0	149.0
P050407015	05	和日配	0504	練物	050407	調理練り製品	198.0	149.0
P050407016	05	和日配	0504	練物	050407	調理練り製品	198.0	149.0
P050407017	05	和日配	0504	練物	050407	調理練り製品	198.0	149.0
P050407018	05	和日配	0504	練物	050407	調理練り製品	228.0	171.0
P050407019	05	和日配	0504	練物	050407	調理練り製品	238.0	179.0
P050407020	05	和日配	0504	練物	050407	調理練り製品	258.0	194.0
P050407021	05	和日配	0504	練物	050407	調理練り製品	258.0	194.0
P050407022	05	和日配	0504	練物	050407	調理練り製品	278.0	209.0
P050407023	05	和日配	0504	練物	050407	調理練り製品	288.0	216.0
P050407024	05	和日配	0504	練物	050407	調理練り製品	338.0	254.0
P050407025	05	和日配	0504	練物	050407	調理練り製品	398.0	299.0
P050407026	05	和日配	0504	練物	050407	調理練り製品	398.0	299.0
P050407027	05	和日配	0504	練物	050407	調理練り製品	398.0	299.0
P050501001	05	和日配	0505	冷凍食品	050501	冷凍野菜	135.0	101.0
P050501002	05	和日配	0505	冷凍食品	050501	冷凍野菜	135.0	101.0
P050501003	05	和日配	0505	冷凍食品	050501	冷凍野菜	148.0	111.0
P050501004	05	和日配	0505	冷凍食品	050501	冷凍野菜	171.0	128.0
P050501005	05	和日配	0505	冷凍食品	050501	冷凍野菜	198.0	149.0
P050501006	05	和日配	0505	冷凍食品	050501	冷凍野菜	200.0	150.0
P050501007	05	和日配	0505	冷凍食品	050501	冷凍野菜	207.0	155.0
P050501008	05	和日配	0505	冷凍食品	050501	冷凍野菜	207.0	155.0
P050501009	05	和日配	0505	冷凍食品	050501	冷凍野菜	216.0	162.0
P050501010	05	和日配	0505	冷凍食品	050501	冷凍野菜	216.0	162.0
P050501011	05	和日配	0505	冷凍食品	050501	冷凍野菜	216.0	162.0
P050501012	05	和日配	0505	冷凍食品	050501	冷凍野菜	216.0	162.0
P050501013	05	和日配	0505	冷凍食品	050501	冷凍野菜	225.0	169.0
P050501014	05	和日配	0505	冷凍食品	050501	冷凍野菜	225.0	169.0
P050501015	05	和日配	0505	冷凍食品	050501	冷凍野菜	234.0	176.0
P050501016	05	和日配	0505	冷凍食品	050501	冷凍野菜	234.0	176.0
P050501017	05	和日配	0505	冷凍食品	050501	冷凍野菜	234.0	176.0
P050501018	05	和日配	0505	冷凍食品	050501	冷凍野菜	234.0	176.0
P050501019	05	和日配	0505	冷凍食品	050501	冷凍野菜	234.0	176.0
P050501020	05	和日配	0505	冷凍食品	050501	冷凍野菜	234.0	176.0
P050501021	05	和日配	0505	冷凍食品	050501	冷凍野菜	243.0	182.0
P050501022	05	和日配	0505	冷凍食品	050501	冷凍野菜	252.0	189.0
P050501023	05	和日配	0505	冷凍食品	050501	冷凍野菜	252.0	189.0
P050501024	05	和日配	0505	冷凍食品	050501	冷凍野菜	252.0	189.0
P050501025	05	和日配	0505	冷凍食品	050501	冷凍野菜	255.0	191.0
P050501026	05	和日配	0505	冷凍食品	050501	冷凍野菜	268.0	201.0
P050501027	05	和日配	0505	冷凍食品	050501	冷凍野菜	270.0	203.0
P050501028	05	和日配	0505	冷凍食品	050501	冷凍野菜	270.0	203.0
P050501029	05	和日配	0505	冷凍食品	050501	冷凍野菜	298.0	224.0
P050501030	05	和日配	0505	冷凍食品	050501	冷凍野菜	298.0	224.0
P050501031	05	和日配	0505	冷凍食品	050501	冷凍野菜	298.0	224.0
P050501032	05	和日配	0505	冷凍食品	050501	冷凍野菜	298.0	224.0
P050501033	05	和日配	0505	冷凍食品	050501	冷凍野菜	298.0	224.0
P050501034	05	和日配	0505	冷凍食品	050501	冷凍野菜	306.0	230.0
P050501035	05	和日配	0505	冷凍食品	050501	冷凍野菜	315.0	236.0
P050501036	05	和日配	0505	冷凍食品	050501	冷凍野菜	315.0	236.0
P050501037	05	和日配	0505	冷凍食品	050501	冷凍野菜	324.0	243.0
P050502001	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	135.0	101.0
P050502002	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	135.0	101.0
P050502003	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	135.0	101.0
P050502004	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	135.0	101.0
P050502005	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	135.0	101.0
P050502006	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	145.0	109.0
P050502007	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	153.0	115.0
P050502008	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	171.0	128.0
P050502009	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	171.0	128.0
P050502010	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	171.0	128.0
P050502011	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	175.0	131.0
P050502012	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	175.0	131.0
P050502013	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	175.0	131.0
P050502014	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	189.0	142.0
P050502015	05	和日配	0505	冷凍食品	050502	惣菜冷凍食品	198.0	149.0
